Unnamed: 0,symbol,2022-05-12
3100,CWAR,1674857.11168297
3101,GDOGE,1671300.81228422
3102,EGS,1668011.33135251
3103,CALO,1637507.31527399
3104,CRU,1636606.50410142
3105,JADE,1634590.18549834
3106,APEX,1623744.20731376
3107,FIT,1622344.12019615
3108,SAFUU,1615062.61909134
3109,VOLT,1607380.80518828
3110,AMZE,1634523.19599582
3111,BCOIN,1606246.48062494
3112,MISA,1560803.63568038
3113,LILFLOKI,1550821.92267186
3114,MJR,1550544.97486082
3115,AVXT,1545249.19945695
3116,ZMT,1517549.60360771
3117,EMPIRE,1536253.9317448
3118,AUSD,1516655.49488615
3119,PSY,1521025.10251231
3120,KRD,1506324.46903321
3121,SKT,1501888.17625194
3122,CRUX,1500729.56668045
3123,XJEWEL,1543928.27209841
3124,NVIR,1496992.396648
3125,WOJ,1514660.63809244
3126,TSLA,1490785.85944914
3127,RIDE,1488109.02339355
3128,IXT,1487034.79586036
3129,BMN,1486610.04938941
3130,BITCI,1486506.23799498
3131,REF,1480196.40045631
3132,WADA,1475074.12377488
3133,TOOLS,1474046.39927102
3134,FPIS,1458567.93044577
3135,PEXO,1454668.9742627
3136,ELEPHANT,1448083.35912098
3137,UCG,1440633.85260243
3138,ARTL,1435338.62067899
3139,GEL,1430744.6751619
3140,RBT,1437005.78694071
3141,BP,1431587.51255861
3142,GOHM,1422132.39441924
3143,KUJI,1381113.5243495
3144,stLUNA,1373132.67178732
3145,CMDX,1368828.8863793
3146,ELG,1368626.9558295
3147,REAL,1355841.8098329
3148,ECH,1352774.03541571
3149,TONIC,1350984.78134544
3150,CCD,1348409.52931452
3151,JONES,1347234.52862183
3152,DOLA,1332469.72879299
3153,AETERNA,1375266.41455684
3154,ITAMCUBE,1324186.93175624
3155,BURROW,1320603.60003384
3156,ALD,1312999.76914811
3157,RGOLD,1315676.94980362
3158,TUS,1312570.96847263
3159,TEMP,1298026.71019621
3160,NXD,1292972.48362527
3161,ACT,1290093.41030435
3162,LOVE,1280178.60071903
3163,HDRN,1279764.79331236
3164,NPAS,1278527.38059687
3165,METF,1266205.20023814
3166,WAXE,1262424.03842086
3167,DEVT,1257811.17690983
3168,VADER,1253046.01100997
3169,KRNO,1249842.51489987
3170,LUNAX,1247452.58528213
3171,HEC,1242965.28203066
3172,GTCOIN,1243800.26909595
3173,IZI,1224012.26716406
3174,RITE,1242631.05482205
3175,GOL,1242366.14109495
3176,VALUE,1241071.72703321
3177,SBR,1236073.87892575
3178,BOT,1230145.22302603
3179,TRVL,1218641.65683513
3180,PTP,1211861.8807612
3181,XRUN,1203542.76807903
3182,ANML,1225852.60897991
3183,SNACK,1204140.66727534
3184,WWAN,1180586.39875385
3185,COPE,1175676.88553325
3186,PKN,1173355.18117823
3187,NTVRK,1172090.5905733
3188,IDO,1169914.26761702
3189,IRT,1165237.80157043
3190,TSLA,1158740.71444805
3191,LDXG,1160374.36953681
3192,MARS,1151007.44942546
3193,INDI,1147907.32545387
3194,SCREAM,1142787.64765639
3195,IPX,1142496.16432829
3196,LOOT,1131438.75356013
3197,CWEB,1131303.3198027
3198,SCLP,1130117.56241287
3199,ETM,1125233.97403554
3200,FODL,1139951.11562217
3201,CHE,1102430.77749606
3202,BMIC,1100841.01512
3203,XRD,1096892.78134719
3204,DKS,1092622.44568926
3205,NAKA,1085841.49668118
3206,SHD,1081764.58854767
3207,GAS,1085272.99877602
3208,KASTA,1081624.28675134
3209,RADIO,1035855.58582746
3210,STORE,1074452.60899566
3211,mGOOGL,1073705.27485788
3212,RADAR,1077616.81077788
3213,ORB,1067207.14990113
3214,REGEN,1068263.11123517
3215,DMD,1055458.40925211
3216,DMN,1053085.71916015
3217,FRA,1054018.08222996
3218,NFLX,1051613.35537822
3219,BORING,1048682.46499353
3220,WELUPS,1054638.51682565
3221,NEOM,1042279.73477074
3222,LHB,1041677.35501436
3223,SPEC,1040905.45594945
3224,PRB,1030996.08492607
3225,ZAMZAM,1024881.4401225
3226,STA,1023639.48696391
3227,POLAR,1019373.85018486
3228,VODKA,1025800.51244522
3229,BDOT,1012543.82776019
3230,EGC,1010094.81269867
3231,SHIBDOGE,1012220.21565621
3232,USDH,1007754.05381311
3233,EMP,1006355.19901058
3234,MODEX,994930.84353827
3235,ZINU,989996.15398166
3236,QMALL,984253.77889488
3237,TPAD,982759.49816855
3238,AKTIO,978148.9528295
3239,MAPE,981875.30669244
3240,MOONEY,975321.17256346
3241,MM,971933.46590999
3242,WZRD,967847.36700412
3243,WANUSDT,965837.34058941
3244,STARS,951090.55060678
3245,BTRFLY,947338.36204796
3246,B2M,946478.95204759
3247,EKTA,944044.8288696
3248,GQ,941457.82375282
3249,GDT,925456.45414488
3250,JFI,930985.73950948
3251,ETHSHIB,928687.35151034
3252,GOD,921194.06101111
3253,CSR,918403.27989704
3254,DUSD,917757.88593235
3255,ZENITH,915356.5434298
3256,BDX,912355.47818448
3257,YOSHI,912216.06224283
3258,DASHD,912093.5114107
3259,DOG,910173.52507659
3260,STONE,907180.82985182
3261,QI,905480.59896846
3262,WTK,893312.20623194
3263,ICE,882397.7309381
3264,MATICBULL,895323.83818141
3265,DCCT,889204.95693651
3266,FXC,883580.1879767
3267,TOR,881463.09405636
3268,SHI,879310.90396687
3269,ETERNAL,876432.73932123
3270,LAND,870267.2272
3271,SLD,853716.11298476
3272,ASTO,861853.43026673
3273,XELS,859825.09624465
3274,KMA,844534.54821286
3275,OPTCM,855883.22568556
3276,4JNET,854561.443849
3277,DSLV,844675.64120967
3278,REVU,839916.2358756
3279,SPOLAR,834125.81313428
3280,HSF,830027.36339471
3281,GRUSH,834823.16011732
3282,HVT,829925.713281
3283,UNO,828028.2572274
3284,PYPL,816786.09198254
3285,WCFG,814972.79287694
3286,EVU,809422.25116775
3287,GENS,807666.89686147
3288,FROYO,804518.43009976
3289,DTLT,802390.54785894
3290,ADAX,802815.22405608
3291,SON,808518.87620446
3292,DQQQ,800774.91678986
3293,DIV,796903.81880382
3294,NGL,796143.2784035
3295,PTX,787748.10217838
3296,YUZU,791883.10239507
3297,MMO,797520.1961323
3298,CNYX,791562.64805126
3299,SHAMAN,782108.42179974
3300,FRR,776480.87751064
3301,DHP,773212.36693061
3302,DEVO,771920.11234056
3303,BFG,769634.2405596
3304,DARK,768620.7760899
3305,BEND,765902.50655998
3306,KIBA,764852.94243954
3307,DIC,764483.04366656
3308,OATH,762555.26065059
3309,SUNNY,763216.94430124
3310,PIG,759181.02842726
3311,SPACEPI,768836.5818915
3312,YUSD,755287.41713754
3313,TKM,746236.29082915
3314,CPC,746128.37632293
3315,ARW,742975.400787
3316,COVN,739757.15527809
3317,OBROK,738291.36172137
3318,wxDai,722110.69687792
3319,VOLT,722158.41382209
3320,RANKER,722033.64275712
3321,MCO2,715822.26386765
3322,BIO,720141.12123967
3323,HMT,720463.42814276
3324,LPL,710373.05437889
3325,MRHB,707428.38556418
3326,EXFI,703995.59941195
3327,SLEEPEE,703706.3246115
3328,GODZ,702113.38007849
3329,XWIN,713976.63056245
3330,QUINT,706413.22083385
3331,CATGIRL,695908.22098871
3332,SLC,729983.42957479
3333,MVP,693537.27226965
3334,GDDY,692914.53001006
3335,LOON,691556.4565802
3336,FILDA,691025.67390516
3337,LBK,690093.94167632
3338,COPI,689566.53764177
3339,LOOP,685537.09374308
3340,XET,691887.2849873
3341,DEL,680320.39637943
3342,FTB,680209.79996712
3343,XSTUSD,663379.11380577
3344,ADABULL,677854.07479429
3345,WIRTUAL,677568.63594036
3346,SLND,672974.65221
3347,DPLTR,668633.41627994
3348,TRR,666545.80205057
3349,WOKT,649412.925917
3350,SUPE,656700.72695864
3351,LSP,646074.47636503
3352,DOGEBULL,645884.39319314
3353,MSC,642866.26376027
3354,JSOL,642245.52816962
3355,QUIDD,641014.80093924
3356,DEXI,639726.6614764
3357,XDEN,636652.49274652
3358,YETI,631766.19009082
3359,SIS,629924.67695018
3360,SYNR,628646.47786575
3361,ADAO,625923.24062972
3362,TALK,614395.0683757
3363,DMTR,614198.23357976
3364,CHAIN,609789.78781185
3365,BOMB,609298.03442256
3366,WRK,608338.71492469
3367,IMPACTXP,603944.22809961
3368,GP,599249.3678427
3369,RIDE,597956.3132897
3370,BEZOGE,597245.61219067
3371,LUNAR,594224.22114626
3372,SUKUNA,593870.41616809
3373,XKI,590195.56126711
3374,TVG,592898.80852321
3375,SB,584113.98925798
3376,SSS,579499.20927514
3377,NPT,583071.45321879
3378,MINE,578764.38930727
3379,APRIL,578527.72530099
3380,PLY,578465.28045917
3381,DUEL,576641.63586061
3382,BSTN,576854.07254008
3383,GAN,571400.51960002
3384,STR,569894.74352409
3385,ELC,569348.78044327
3386,SHEESHA,569305.85218645
3387,NFUP,566615.96518846
3388,POW,568133.37531176
3389,PKOIN,566410.30337728
3390,VTX,563192.31892928
3391,NATION,563177.79264263
3392,CTN,562156.96717772
3393,LIL,560255.72316165
3394,SLEEP,559931.73991471
3395,TMT,562344.37446389
3396,WKCS,559020.98369288
3397,WGRT,557802.64632034
3398,SEA,565398.65374805
3399,EZC,553266.98328748
3400,MEGALAND,551770.43266742
3401,APP,550240.69151128
3402,SHIBIC,549417.91261159
3403,SMARTLOX,548731.12680344
3404,GWP,547312.52883756
3405,FIT,547210.00183588
3406,AAA,548800.32386815
3407,MUSK,545874.20035903
3408,QANX,542872.52012794
3409,TOK,539070.03899177
3410,METO,540314.34426455
3411,ETHDOWN,537149.6602603
3412,SPHRI,537042.16178024
3413,ARX,535426.19322006
3414,FRNT,514033.51282498
3415,SMILE,528686.14075065
3416,LEOS,528665.31749836
3417,BCA,520266.34826168
3418,LED,527394.3891034
3419,LEMC,526146.48343439
3420,POT,526140.80270475
3421,LBLOCK,524452.046998
3422,AUV,524383.23752543
3423,HYPE,523286.77053321
3424,AENS,522554.42365752
3425,HEART,522540.93719352
3426,ORT,521574.94762454
3427,PUNK,522029.62331775
3428,FYN,521809.95090961
3429,GGG,521841.39768014
3430,ETL,520118.04015864
3431,DAAPL,517917.17076576
3432,R1,516958.18899834
3433,MMETA,517972.87271516
3434,SOLID,513337.56641936
3435,TARO,510702.12184016
3436,GYMNET,510253.14547846
3437,SPELLFIRE,509991.48151897
3438,BMP,515989.02626381
3439,STELLA,507645.17947661
3440,LTNM,506074.93241767
3441,ITHEUM,506745.57670552
3442,TYCOON,504621.12450496
3443,GRO,503665.37307482
3444,ZAM,503418.05366551
3445,POPK,719562.17513994
3446,IHC,501550.20635637
3447,PRT,499382.65630217
3448,HCT,493345.38141115
3449,WX,492384.95420508
3450,UNIK,490343.18000685
3451,FIRA,490465.92500958
3452,NVDA,490440.26051692
3453,KUMA,488575.16239203
3454,BRK,487480.67466096
3455,BTCK,487231.97118941
3456,MIMO,486427.4718756
3457,AXL,483363.59950689
3458,MRI,477436.9896139
3459,FIRE,477309.19357649
3460,BPX,476620.20607341
3461,ARN,474434.79829173
3462,POLYPAD,471803.10851547
3463,MKC,474406.85749457
3464,HIT,469917.47602538
3465,BDT,468156.58003628
3466,RAIN,464611.6340074
3467,ETM,464179.08569398
3468,FACEDAO,462152.93965281
3469,MTS,461671.90239376
3470,AVG,457866.69144823
3471,KINE,457717.79562319
3472,BERRY,456856.66739168
3473,TSCT,456204.23536988
3474,HEDGE,456303.14289873
3475,MINE,452917.2891037
3476,NOA,454912.61330717
3477,ZYRO,455112.6230315
3478,LBXC,452794.67407774
3479,VEUSD,449733.20471963
3480,DK,449302.49261651
3481,WEVE,448983.90774321
3482,PETS,448474.15046987
3483,MAG,447895.59453209
3484,XYZ,446213.40067097
3485,SMARTNFT,445695.38775479
3486,GRAPE,445595.35876488
3487,FLOAT,444313.10699771
3488,MEFA,441467.05206517
3489,NDAU,440600.53288935
3490,UBSN,441642.9701391
3491,SG,436950.39585533
3492,PLATO,436299.55803893
3493,LOX,434927.40283705
3494,CBX,434928.88906578
3495,TCR,434103.00395039
3496,LARIX,434795.23779791
3497,PETN,433364.11016612
3498,COREDAO,433332.25358906
3499,VIM,432809.9623985
3500,FIRE,432799.90942327
3501,GZX,432152.21917409
3502,CART,431905.51505742
3503,EQX,265526.86393007
3504,LOST,431921.73513535
3505,TOM,429839.27736952
3506,GMD,428573.38509165
3507,XRDOGE,431429.2624665
3508,$STARLY,428916.59963365
3509,MEB,427309.18256021
3510,AOG,428751.02626004
3511,MGLXY,426466.11814963
3512,DXCT,426111.82192302
3513,PDX,425537.32336573
3514,KLING,425039.96501169
3515,TFI,424692.65722607
3516,LUCKYDOGE,423336.65403601
3517,PROTO,421293.08445052
3518,PLS,420648.40602693
3519,BALA,420314.62726417
3520,UBU,420257.27858227
3521,XMT,420608.70741497
3522,ZPAY,419647.67436858
3523,ROSN,421227.35086893
3524,ZKT,416386.52660287
3525,TOWN,414629.79196635
3526,ELK,412398.50085698
3527,FALCONS,410875.81708067
3528,TANK,410616.47051655
3529,RAIL,411291.00816582
3530,PLT,409928.13672716
3531,MHUNT,413651.12483053
3532,MHT,406647.65891056
3533,GBTC,406216.034114
3534,EAI,406044.33679696
3535,CAR,405803.69845292
3536,VXL,404988.27706924
3537,MARX,404643.57175071
3538,TBC,403621.33915742
3539,DMSFT,403457.40468242
3540,EQ,402720.47005815
3541,LQR,401919.15940574
3542,WALLET,400327.73868692
3543,WEC,399734.76809051
3544,NTX,399729.26165189
3545,BTC2X-FLI,400299.40791149
3546,ALPA,396735.84423876
3547,ANTEX,395608.44137166
3548,TWD,395092.90335672
3549,GCAKE,391297.37058915
3550,GODE,392649.62904793
3551,HERA,392610.44000686
3552,HE,392054.97571957
3553,HDAO,391992.27910548
3554,WAS,391693.01250826
3555,$BULL,389576.73251525
3556,ABIC,389057.11510663
3557,PHL,390997.15073958
3558,PORT,387959.28194327
3559,KITTY,387593.28156223
3560,WGC,387000.50259943
3561,DKM,386728.70314341
3562,STKATOM,385973.07030625
3563,YLDY,385504.61851036
3564,TORG,383113.32674364
3565,LMR,382416.79034952
3566,BFT,380728.42832117
3567,PANDA,380057.82468237
3568,HELPS,379782.3095425
3569,RYOSHI,377491.57483066
3570,TWTR,377153.6244624
3571,METAV,377053.07627476
3572,CATE,376475.17068456
3573,FLX,376314.03102994
3574,GOOGL,375837.78765719
3575,OMI,375850.31069913
3576,DAMZN,375691.09439869
3577,JUSTICE,375496.14340757
3578,OMNIA,375414.05961194
3579,XIDO,375180.82298886
3580,mFB,394864.1365581
3581,AFIN,368785.07880512
3582,GHD,367516.96812608
3583,SX,366910.98937897
3584,ONX,366701.5958051
3585,1SOL,358967.35424069
3586,MMUI,365575.74044279
3587,WND,364671.51857875
3588,THOR,363245.16695451
3589,VRX,363786.01160511
3590,MEAN,360946.74801677
3591,USDF,362400.19159001
3592,XRPBULL,359765.87341594
3593,ETHHEDGE,359148.19614963
3594,NFTL,358492.78373938
3595,BLXM,356911.42898723
3596,KIC,356880.40661239
3597,SLCL,357340.77236298
3598,GEMG,352954.6535173
3599,MNR,353148.87049396
3600,CCT,351677.92380369
3601,HUAHUA,352000.29586932
3602,CHER,349601.11945926
3603,LQDR,348927.68615003
3604,MCOIN,349891.83712198
3605,ETHK,347597.98933213
3606,UPS,347491.02168582
3607,KOL,345543.22531905
3608,BSCS,345674.45945938
3609,STN,343298.99749804
3610,LINKBULL,347523.86584097
3611,DAPPT,342700.49256413
3612,MPT,341793.14571024
3613,VERA,340036.55889196
3614,NEWO,340674.30698459
3615,FLAME,340544.18779098
3616,EVMOS,340463.15360726
3617,LTEX,340341.05215523
3618,TOMS,340133.06369881
3619,SOLR,338279.34825698
3620,BLT,337777.76972445
3621,WSHEC,337518.04303407
3622,NAOS,336318.77224839
3623,MVD,333725.47643955
3624,CAN,333788.69961531
3625,SAVG,331721.22518039
3626,MQL,332861.83046897
3627,DCAU,331897.18084925
3628,CMFI,330706.7268117
3629,FTRB,329650.56656095
3630,SURV,329254.12267766
3631,PILOT,329056.32989574
3632,GAIA,328918.55986233
3633,DV,329637.73385654
3634,LUSD,326810.24250757
3635,SECO,325672.53745423
3636,MARS4,325174.10035717
3637,SNAP,324161.7683142
3638,TKG,323654.53435426
3639,STEMX,322912.05977707
3640,PUFF,322204.34136645
3641,BENT,322186.38217274
3642,ZLDA,321002.86084457
3643,HPX,321878.59367527
3644,POLL,320507.54836653
3645,UNITS,320786.17939676
3646,BOX,318223.45057868
3647,SPG,315796.79871921
3648,NGC,316578.28021435
3649,HCC,315444.47119609
3650,$HORDE,313621.7185633
3651,GAZE,313398.67451146
3652,BFLOKI,311629.16318217
3653,DFY,311581.10452021
3654,IME,310696.05408521
3655,ERTHA,310124.8531524
3656,PEX,309005.11464393
3657,OUD,306439.21995385
3658,CYS,305937.38225261
3659,APOLLO,306286.14477241
3660,THRY,303895.74578938
3661,TNS,303288.6812234
3662,LPNT,302870.02056819
3663,TRANQ,302557.42365233
3664,DEEM,300801.5632069
3665,ZORO,301264.15763476
3666,SUM,299760.5660591
3667,INF,298311.99481577
3668,POLAR,299237.27447914
3669,Mononoke-Inu,299863.85514838
3670,DREAMS,296171.5606764
3671,CATS,288705.74925676
3672,ECELL,294735.56149063
3673,LOA,292865.09633482
3674,BST,292793.0497755
3675,GALEON,293818.85046791
3676,THETABULL,293291.1115531
3677,DFX,292172.63670287
3678,SPHYNX,289484.22226055
3679,DAPPX,290099.02498033
3680,MITA,289691.33844426
3681,COP,288835.16181876
3682,NCR,288380.20979955
3683,DRIP,288173.0597716
3684,BSHARE,287173.26869371
3685,SILO,286201.3472953
3686,UPO,284632.58211943
3687,NEKO,284546.90184109
3688,GM,282243.37176396
3689,MIT,282045.25857245
3690,MRUN,281425.99408564
3691,JAM,280428.4556607
3692,GWT,280392.57463409
3693,WOOL,279711.96265212
3694,FWC,279698.89764927
3695,MIST,278717.14617822
3696,ZIK,278931.86522132
3697,SPIN,279072.31529163
3698,TAI,279010.92603774
3699,EXCC,277859.20812223
3700,SOY,277840.41590755
3701,BHAX,274564.87241946
3702,FPI,276907.91740346
3703,XSP,276915.84067074
3704,SAFEMARS,276394.26763572
3705,POL,276317.39912033
3706,PPAD,276161.64226355
3707,HUDI,279461.49192078
3708,PARA,275724.72367882
3709,DEIP,275264.3260656
3710,QI,275596.22013564
3711,ERON,274005.44588123
3712,THEOS,273332.62518238
3713,NBNG,273481.39033094
3714,COW,273102.70665551
3715,VIDYX,273296.93913158
3716,INDEX,272738.63950915
3717,SNFT,272366.03353803
3718,WZM,272595.15002372
3719,ABR,269426.03222624
3720,SLIME,270697.94357296
3721,EXC,270075.70482141
3722,BEL,272280.0174214
3723,MOVE,268509.4855848
3724,DUST,267803.59550557
3725,VHC,268110.90107388
3726,DVOO,268110.05044715
3727,SHEESHA,266565.03310377
3728,MBS,267025.86776634
3729,NNT,268626.45378283
3730,USDm,266814.46868796
3731,GALAXY,265649.63447143
3732,VAI,265498.78198756
3733,MMG,264385.77834553
3734,BEFTM,264015.05925039
3735,CLY,261847.68750787
3736,CHEDDA,261802.9830596
3737,KRIDA,261334.50024162
3738,BSL,260197.83244887
3739,TENFI,259905.76891551
3740,GAFA,260071.99107805
3741,YAK,259154.3402438
3742,BLOCKS,259017.40225475
3743,UNW,259055.42347825
3744,PANDO,276904.88293567
3745,MLOKY,258244.27274311
3746,PEN,256689.39150492
3747,BURP,256207.62648662
3748,CBP,255414.00238703
3749,HAKA,255391.24324904
3750,ASY,254936.22855349
3751,MLD,254820.903902
3752,MBX,256104.64146305
3753,MUTE,253430.45349753
3754,GREENFUEL,253751.28003731
3755,ETH2X-FLI-P,253876.09656662
3756,REALM,252362.23268587
3757,CRDN,252442.92218585
3758,CHEQ,249365.7900382
3759,TART,248098.51013082
3760,PET,247428.25278461
3761,DNFLX,246715.46475641
3762,RUN,247105.48718335
3763,LUCHOW,246239.99427189
3764,RADAR,245895.98117547
3765,LXF,244475.21323305
3766,MONS,244668.226848
3767,SIPHER,244024.51914158
3768,TDROP,243294.4456822
3769,BAMBOO,243221.45879126
3770,SDT,243127.94390803
3771,NLUNA,242978.94618268
3772,BABL,242869.33296393
3773,MOV,242740.31268808
3774,AVAT,242530.73491451
3775,TPC,242480.42331725
3776,TERA,241951.03537618
3777,CRAFT,241603.85979045
3778,ISR,243273.56696249
3779,WOW,241368.39352883
3780,LUNAPAD,241072.30887111
3781,TCG2,240606.39398095
3782,MTB,240928.93831293
3783,YIN,240661.35256717
3784,SANI,241386.09612306
3785,WNK,239038.34575088
3786,PLASTIK,238676.88788695
3787,XEQ,238828.87923921
3788,TEM,238893.64970216
3789,ANGLE,238028.24891288
3790,NOOFT,237770.81620604
3791,EJS,235156.14506638
3792,ASS,235993.4334896
3793,CGS,235869.85655158
3794,EPX,235418.94988377
3795,GAMMA,236231.3440802
3796,WELA,234083.32265956
3797,IONX,234077.11781988
3798,VEE,234010.05547959
3799,AMPT,233471.99624116
3800,MNST,234607.44507192
3801,COT,231865.5703852
3802,HBD,230998.36846081
3803,AQUA,230356.2442704
3804,SQUAWK,229808.67473699
3805,CSC,229466.74365949
3806,DIVER,235270.48492679
3807,GMPD,228319.95414543
3808,ALGOBLK,228110.65958038
3809,DEC,227676.03624805
3810,WCSOV,227042.67392755
3811,SMOL,225330.16080194
3812,DPDBC,224590.57716069
3813,NEWB,227685.32638461
3814,ALTS,224208.0975504
3815,UBTC,224399.50504599
3816,FTG,223882.76559092
3817,TBCC,223739.90666521
3818,CHARGE,221777.62268856
3819,NHCT,223087.11837877
3820,MONEY,223027.45783698
3821,DOGA,222667.10162716
3822,ECOREAL,222237.25957439
3823,POCHI,222092.19475508
3824,CLASS,221768.34520405
3825,KNCL,221341.43701315
3826,LMCH,221067.61790268
3827,CREDIT,220786.41402491
3828,ZEDXION,219589.39288432
3829,SETH2,219389.91435442
3830,HO,219304.86789763
3831,ALICN,218918.88605206
3832,LION,271078.47280188
3833,FLY,218682.93969103
3834,SOLIDSEX,218659.92240767
3835,CLNY,219925.90705672
3836,CROGE,217555.68190381
3837,MVI,217530.21629191
3838,CSOV,217308.13961757
3839,ELV,217164.81874072
3840,ATS,217135.60694789
3841,TRACE,216943.31120897
3842,TALK,216156.03372342
3843,ONI,216034.47185853
3844,OCEANS,215997.122878
3845,mABNB,214631.90832314
3846,LIQR,218617.37969003
3847,VIBLO,215047.6774011
3848,ZPTC,214883.96634972
3849,PREMIA,214388.00431864
3850,WINE,214263.31836582
3851,LIBERO,213780.5915313
3852,SFL,213763.16985033
3853,MDO,213549.73701013
3854,OCC,213402.9878955
3855,XNP,212854.9968884
3856,LPY,211990.63494396
3857,FEN,211849.82990914
3858,DRAW,211703.237658
3859,CFC,211752.84960094
3860,CANDY,210204.53883449
3861,DOGEKING,210600.74537586
3862,KXA,209957.51100592
3863,ELU,210283.88716961
3864,UNIX,210327.3259272
3865,FST,210208.62008723
3866,DOMI,209695.81899744
3867,KZEN,213304.03345602
3868,CVNX,209358.16357278
3869,DAVIS,208995.08230492
3870,WANETH,208254.94724914
3871,PDD,207428.71110064
3872,BREWLABS,211589.4670701
3873,ROCK,206621.59603776
3874,HOLY,206329.3608045
3875,IBVOL,206226.27772173
3876,DFIAT,204217.03171629
3877,STRIP,203866.40309798
3878,QUANTIC,203062.15269137
3879,NBT,202681.33997717
3880,PLE,201748.03032283
3881,GLD,201391.31589151
3882,MSWAP,201358.79144592
3883,RVC,200393.55889733
3884,BTSG,200252.06293764
3885,TON,199787.41031693
3886,WEB3,200274.4188
3887,DANA,199298.60531625
3888,2022M,199275.59043043
3889,BZZONE,199541.98674506
3890,GAINS,198610.09338259
3891,MNY,200125.85839808
3892,ARKER,198368.81601515
3893,LIFE,202628.33679597
3894,BCP,198094.02622499
3895,EYES,197987.27860327
3896,C3,197536.68283923
3897,PAF,196344.77708394
3898,COW,196463.2532051
3899,CHMB,196462.1412609
3900,ACOIN,200339.96644592
3901,MPD,195379.2555858
3902,ANV,194426.18449823
3903,STEPD,194317.72989002
3904,FID,194248.53734763
3905,HCT,192868.01812112
3906,BBND,192442.36013793
3907,BAGS,192321.43991997
3908,AVN,191680.9312726
3909,ARTM,191548.31408279
3910,MJT,190492.67795503
3911,AIR,190097.45624099
3912,WAL,194623.99979701
3913,VFT,188840.93690076
3914,FOLD,185764.88644708
3915,1PECO,188234.0628507
3916,VEN,187906.61421734
3917,LUM,187797.1783435
3918,RDR,187294.09668107
3919,LTCBULL,187300.13662923
3920,IDS,186880.88802086
3921,SST,186563.0966597
3922,QTF,185376.66397008
3923,JRIT,182612.32505324
3924,CYCLE,185060.59333638
3925,TPAD,184957.89113188
3926,MAXI,184386.18819679
3927,VSHARE,184072.80538615
3928,JET,183969.93882848
3929,SUNDAE,185852.80618479
3930,SDC,183740.11806071
3931,SNTR,183616.26890054
3932,RLOOP,183440.89983712
3933,bPRIVA,182690.68706234
3934,BTP,182035.66645358
3935,XCM,181647.76830352
3936,DINGO,181482.28217975
3937,mARKK,181273.00599805
3938,CPRX,180782.64200707
3939,FORESTPLUS,182607.24558289
3940,BLACK,180222.74404079
3941,BCT,180116.16689848
3942,WANUSDC,179383.44491834
3943,TXT,178903.56825817
3944,PSWAP,179320.87640618
3945,RND,178158.13724941
3946,MTS,177490.9155727
3947,FIWA,179092.68377259
3948,CHFT,178182.90921299
3949,SAP,178024.48294744
3950,MDB,177597.75685727
3951,PRBLY,177848.862753
3952,TSC,176793.69500616
3953,SHIBANFT,176217.0868444
3954,LTT,176203.4040683
3955,GOMA,175888.48854736
3956,SEON,175714.66850126
3957,PLOT,175225.81885068
3958,SOLACE,175264.60001241
3959,wSIENNA,174962.49658383
3960,TOK,174850.77630444
3961,FUTURE,174462.27848389
3962,DBA,175212.47176248
3963,MDAO,174127.64905813
3964,LPOOL,173752.15033532
3965,MEVREPEL,173014.23902461
3966,ASUNA,172975.45303818
3967,BCW,172760.59172211
3968,VENT,172459.66378683
3969,BTXN,172419.0451161
3970,METAPAY,172784.27461109
3971,MER,172046.20690972
3972,GART,171736.65721314
3973,SHIBELON,171346.85945536
3974,META,171050.24077609
3975,WASP,170916.88711248
3976,BIGSB,170569.49579351
3977,JBX,170398.43642708
3978,CARDS,169996.17669202
3979,XPTP,169453.03632489
3980,NOVA,168923.14513989
3981,IND,169106.7727199
3982,SRP,168983.32601132
3983,PRXY,168409.09959158
3984,CLBK,166854.41458437
3985,YINBI,165720.74317155
3986,NSFW,165640.69259262
3987,ETM,165198.99372528
3988,DBX,164631.37700133
3989,ELVN,163668.59472962
3990,ISHND,164540.71742767
3991,ORE,163562.99383364
3992,USV,162452.70168962
3993,ZOO,162230.79212101
3994,H3RO3S,162123.4161422
3995,POTS,162119.08392757
3996,RACEFI,161839.22408482
3997,UNIDX,161896.61699192
3998,EVA,161628.62558453
3999,GLXY,161930.03108566
4000,USX,161455.62353
4001,YFO,161307.06581802
4002,NESS,160867.42659311
4003,EPAN,160606.80734249
4004,MNET,160357.52834874
4005,VICS,159716.78619744
4006,RD,159615.52693349
4007,TETHYS,158378.57977352
4008,EVE,157983.98433531
4009,AGV,157944.87793607
4010,CCAR,156995.39313449
4011,JAM,157457.35019886
4012,MILK,157279.12194214
4013,DGP,156719.08891624
4014,MIA,156604.09861702
4015,PATH,156524.5085048
4016,BVC,156945.1892292
4017,RAK,158926.53719853
4018,ALM,156287.68505395
4019,KTX,155454.06831361
4020,DRACE,155319.46892431
4021,CIND,154772.93884283
4022,UNIC,154517.3725684
4023,SAFU,156519.35748314
4024,VKR,154363.6541139
4025,YCT,153756.0069864
4026,LDN,154066.87474612
4027,ARTIC,153046.27738527
4028,PAPER,152742.7356783
4029,STILTON,152536.43968954
4030,SST,152544.33191503
4031,NDN,152586.50228049
4032,DOD,153600.82838298
4033,CORE,152333.24245543
4034,LIEN,151569.73318478
4035,FAST,151840.40214222
4036,MNTTBSC,151039.51367335
4037,RIT20,150986.25307563
